id,EAP,HPL,MWS
id08127,0.9981,0.0009,0.0011
id08856,0.0049,0.0005,0.9945
id01919,0.0259,0.0445,0.9296
id22051,0.8775,0.1137,0.0087
id19791,0.9997,0.0,0.0003
id06679,0.0702,0.0803,0.8495
id25385,0.3823,0.4997,0.118
id04313,0.0012,0.0002,0.9986
id01389,0.0611,0.902,0.0369
id17264,0.1575,0.6297,0.2127
id23062,0.9967,0.0007,0.0026
id17008,0.0346,0.9178,0.0476
id04746,0.0034,0.996,0.0006
id11487,0.003,0.9961,0.0009
id02111,0.96,0.0237,0.0163
id08911,0.9956,0.0019,0.0025
id00845,0.3287,0.1403,0.5311
id02409,0.9492,0.0088,0.042
id20141,0.0016,0.9979,0.0004
id06353,0.9515,0.0256,0.023
id14766,0.0314,0.9666,0.0021
id05294,0.0832,0.262,0.6548
id12568,0.9402,0.0271,0.0327
id27571,0.0001,0.9666,0.0333
id20377,0.9984,0.0004,0.0012
id24340,0.9803,0.0131,0.0066
id05355,0.7498,0.0443,0.2058
id01246,0.005,0.9907,0.0042
id17173,0.9406,0.0243,0.0351
id16338,0.2013,0.017,0.7816
id14712,0.0074,0.9909,0.0017
id10590,0.2984,0.0163,0.6853
id13157,0.0168,0.048,0.9352
id23915,0.8066,0.0911,0.1024
id05903,0.9321,0.0558,0.012
id03661,0.0834,0.1373,0.7793
id21177,0.9643,0.0177,0.018
id12025,0.3187,0.6164,0.0648
id14031,0.9138,0.0772,0.009
id21299,0.0002,0.0,0.9998
id00758,0.0338,0.0117,0.9545
id25034,0.9763,0.007,0.0167
id01407,0.9811,0.0004,0.0185
id24205,0.041,0.955,0.004
id22350,0.9964,0.0025,0.0012
id05983,0.0773,0.0414,0.8814
id23821,0.9025,0.0394,0.0581
id21960,0.0448,0.188,0.7672
id08108,0.9897,0.0056,0.0047
id03232,0.0124,0.0023,0.9854
id12956,0.635,0.0945,0.2705
id03217,0.0194,0.9774,0.0032
id08955,0.0031,0.917,0.0799
id22567,0.6045,0.019,0.3765
id20367,0.9628,0.027,0.0102
id06319,0.5246,0.3584,0.117
id14239,0.6518,0.0155,0.3327
id05013,0.9708,0.0085,0.0206
id26491,0.0077,0.9874,0.0049
id23540,0.7372,0.165,0.0978
id25631,0.829,0.0124,0.1586
id01591,0.985,0.0053,0.0096
id01193,0.9966,0.0017,0.0017
id24819,0.0071,0.9136,0.0793
id08308,0.9731,0.007,0.02
id27567,0.0048,0.0014,0.9938
id12998,0.0647,0.0281,0.9072
id08315,0.1294,0.813,0.0576
id16118,0.8507,0.019,0.1304
id27505,0.0478,0.948,0.0042
id08529,0.0125,0.986,0.0016
id20249,0.6697,0.0412,0.2891
id24343,0.2353,0.3395,0.4251
id03631,0.6094,0.1856,0.205
id00349,0.1052,0.8879,0.0069
id04969,0.3826,0.454,0.1634
id11856,0.736,0.0651,0.1988
id26020,0.996,0.0037,0.0003
id07957,0.9992,0.0006,0.0002
id03899,0.8479,0.1441,0.008
id14650,0.8797,0.1188,0.0015
id21807,0.4792,0.0862,0.4346
id21685,0.9215,0.0761,0.0025
id06655,0.9364,0.0603,0.0032
id27764,0.9553,0.0029,0.0418
id02847,0.0956,0.8513,0.0531
id07271,0.945,0.0107,0.0443
id15978,0.9967,0.0008,0.0024
id12075,0.3529,0.0386,0.6085
id23611,0.9902,0.0017,0.0081
id05191,0.1927,0.7219,0.0854
id04303,0.0825,0.0008,0.9167
id12277,0.0038,0.0039,0.9922
id15582,0.2215,0.7707,0.0079
id02917,0.8176,0.0824,0.1
id25622,0.1546,0.4024,0.4429
id16495,0.1491,0.7232,0.1277
id17839,0.006,0.0021,0.992
id20373,0.0285,0.7721,0.1994
id25342,0.9565,0.0068,0.0367
id13518,0.983,0.0122,0.0048
id19958,0.924,0.015,0.061
id00228,0.9783,0.0108,0.0109
id00367,0.0615,0.1987,0.7398
id16274,0.005,0.9531,0.0419
id27969,0.0089,0.9901,0.001
id18474,0.5676,0.4042,0.0282
id02892,0.0,1.0,0.0
id03838,0.1426,0.8557,0.0017
id08960,0.4609,0.4824,0.0567
id17320,0.0194,0.2001,0.7804
id20922,0.0259,0.0015,0.9727
id17364,0.1053,0.0167,0.878
id06523,0.9996,0.0002,0.0002
id16232,0.0012,0.9976,0.0012
id01886,0.0092,0.9905,0.0003
id18234,0.0009,0.9987,0.0005
id26057,0.9953,0.002,0.0027
id09436,0.0488,0.9492,0.002
id09543,0.0231,0.6963,0.2806
id15732,0.1575,0.8181,0.0244
id22927,0.5101,0.0426,0.4473
id26551,0.1269,0.0133,0.8598
id11126,0.5079,0.0375,0.4545
id02903,0.9773,0.0212,0.0015
id24549,0.0056,0.9898,0.0046
id01618,0.0218,0.9328,0.0455
id22005,0.0299,0.0003,0.9698
id02603,0.0003,0.991,0.0087
id22118,0.9647,0.0303,0.0049
id24985,0.8963,0.0733,0.0304
id19044,0.9969,0.002,0.0011
id03296,0.0957,0.8463,0.058
id17299,0.9969,0.0009,0.0022
id08251,0.9466,0.025,0.0284
id05491,0.9152,0.0271,0.0577
id17009,0.9933,0.0056,0.0011
id07381,0.0134,0.9517,0.0349
id07643,0.8792,0.0761,0.0447
id24227,0.8934,0.0184,0.0881
id04099,0.6016,0.2654,0.133
id11393,0.0004,0.9994,0.0001
id19396,0.0672,0.9306,0.0022
id15362,0.9989,0.0004,0.0007
id00195,0.9834,0.0097,0.0069
id02296,0.01,0.0025,0.9875
id27754,0.9568,0.0402,0.003
id16471,0.0001,0.9998,0.0001
id15237,0.1524,0.8437,0.0039
id10099,0.0001,0.9999,0.0
id21647,0.951,0.0258,0.0232
id13571,0.0351,0.9546,0.0104
id15137,0.0027,0.9935,0.0039
id10965,0.0206,0.431,0.5484
id24918,0.0,1.0,0.0
id01700,0.5592,0.0036,0.4372
id03901,0.0084,0.9912,0.0003
id24411,0.0065,0.9867,0.0068
id02597,0.4113,0.5747,0.014
id07981,0.0356,0.0044,0.96
id07429,0.0541,0.0404,0.9055
id13354,0.5087,0.4397,0.0516
id25693,0.8113,0.1059,0.0828
id11305,0.1201,0.0208,0.8591
id26634,0.9999,0.0,0.0
id09180,0.5599,0.3361,0.1041
id19991,0.9875,0.0003,0.0123
id05497,0.0459,0.0237,0.9304
id08058,0.0172,0.7425,0.2403
id06612,0.0505,0.0362,0.9133
id22846,0.0033,0.992,0.0047
id09588,0.9521,0.0407,0.0072
id10337,0.026,0.0004,0.9736
id05744,0.9971,0.0016,0.0013
id19624,0.7398,0.1946,0.0655
id00939,0.0239,0.8532,0.1229
id24424,0.5866,0.1384,0.275
id14406,0.0205,0.0012,0.9783
id08961,0.1166,0.0585,0.825
id27004,0.3751,0.0043,0.6206
id24072,0.0999,0.6719,0.2282
id23738,0.0154,0.9507,0.0338
id13676,0.0007,0.0008,0.9984
id19636,0.0274,0.0167,0.956
id09466,0.9981,0.0004,0.0015
id04434,0.1251,0.76,0.1149
id24016,0.0285,0.9213,0.0501
id09168,0.7965,0.0309,0.1726
id24262,0.9761,0.0036,0.0203
id01441,0.5251,0.005,0.4699
id20170,0.135,0.0181,0.8468
id02342,0.6468,0.0028,0.3504
id23334,0.0205,0.9311,0.0484
id09262,0.9994,0.0004,0.0001
id17822,0.8391,0.1115,0.0494
id14466,0.0257,0.9721,0.0023
id14319,0.7213,0.1916,0.0871
id02387,0.8563,0.0728,0.0709
id13617,0.939,0.0575,0.0035
id08025,0.8755,0.0993,0.0252
id23364,0.0442,0.5438,0.4121
id01438,0.9838,0.0025,0.0137
id05288,0.1145,0.8815,0.004
id24441,0.8228,0.0185,0.1588
id18048,0.2188,0.0147,0.7665
id27822,0.0024,0.9922,0.0055
id23906,0.6367,0.2032,0.1601
id07059,0.0822,0.6136,0.3042
id08357,0.3728,0.5147,0.1126
id13619,0.0071,0.0044,0.9885
id27086,0.0077,0.9914,0.0009
id03789,0.9136,0.064,0.0224
id00177,0.0184,0.0074,0.9742
id01552,0.971,0.0139,0.0151
id03027,0.7173,0.0408,0.2419
id15841,0.0002,0.9996,0.0001
id27214,0.0188,0.0661,0.9152
id14095,0.9189,0.0235,0.0576
id08434,0.0034,0.9878,0.0088
id05532,0.1142,0.0037,0.882
id06247,0.0078,0.96,0.0322
id09916,0.508,0.3956,0.0963
id18651,0.9761,0.0087,0.0152
id26324,0.1473,0.3807,0.4719
id27363,0.0908,0.0015,0.9077
id02302,0.0047,0.0011,0.9941
id12845,0.0637,0.9139,0.0224
id20294,0.0208,0.0148,0.9645
id04233,0.2154,0.0165,0.7682
id20000,0.0005,0.9992,0.0002
id02527,0.0443,0.0028,0.9529
id26763,0.0,1.0,0.0
id15763,0.0008,0.9991,0.0002
id10374,0.969,0.0269,0.0041
id00901,0.0993,0.8875,0.0132
id22161,0.7081,0.1144,0.1775
id15200,0.9849,0.0107,0.0044
id15430,0.0648,0.0364,0.8988
id27468,0.8412,0.0125,0.1463
id02378,0.0432,0.0021,0.9547
id23250,0.9992,0.0004,0.0004
id18374,0.0021,0.0001,0.9978
id01146,0.0352,0.9504,0.0145
id24617,0.6449,0.1602,0.1949
id01754,0.018,0.9571,0.0249
id11383,0.1427,0.3754,0.482
id24713,0.5163,0.0982,0.3855
id26161,0.1961,0.7438,0.0601
id12466,0.5355,0.0102,0.4543
id17409,0.9745,0.0058,0.0197
id04066,0.2619,0.5875,0.1506
id16890,0.0045,0.9897,0.0058
id03358,0.8499,0.0056,0.1445
id19133,0.9769,0.005,0.018
id07358,0.1443,0.3951,0.4606
id27773,0.0284,0.9673,0.0042
id10699,0.0027,0.9753,0.022
id08693,0.9989,0.0002,0.0008
id11944,0.0817,0.8989,0.0194
id02240,0.5194,0.4509,0.0297
id23124,0.6669,0.0597,0.2733
id05465,0.0975,0.1771,0.7254
id15540,0.0333,0.9535,0.0132
id16715,0.0006,0.0007,0.9987
id12563,0.0049,0.0018,0.9933
id00583,0.0107,0.0143,0.975
id27730,0.3718,0.0437,0.5846
id00896,0.0002,0.0056,0.9942
id15031,0.5705,0.3121,0.1174
id23271,0.0038,0.9836,0.0126
id17004,0.0371,0.0172,0.9457
id10247,0.0095,0.0436,0.947
id12055,0.8728,0.0089,0.1183
id22719,0.8809,0.0006,0.1185
id06891,0.0001,0.9998,0.0
id27281,0.9728,0.0092,0.0181
id23104,0.9713,0.0185,0.0102
id14491,0.0987,0.8846,0.0167
id24292,0.6903,0.1491,0.1606
id15777,0.0726,0.0156,0.9118
id22522,0.0033,0.0019,0.9948
id25136,0.0001,0.9994,0.0005
id17735,0.5626,0.3572,0.0802
id18869,0.449,0.0987,0.4523
id20815,0.1204,0.8027,0.0769
id15238,0.7761,0.0107,0.2132
id24454,0.0,0.0,1.0
id14402,0.0007,0.0003,0.999
id10985,0.9887,0.0011,0.0102
id12747,0.9446,0.0022,0.0532
id11581,0.171,0.0542,0.7748
id07594,0.9532,0.0098,0.0371
id08240,0.3817,0.591,0.0273
id12773,0.0223,0.9048,0.073
id12838,0.5693,0.0233,0.4074
id23322,0.0342,0.9615,0.0043
id22344,0.7083,0.2557,0.0361
id12881,0.7366,0.191,0.0725
id20147,0.0015,0.0009,0.9976
id13261,0.4869,0.5062,0.0069
id01842,0.0081,0.0008,0.9911
id25884,0.9966,0.0009,0.0025
id01643,0.6973,0.1436,0.1591
id26737,0.156,0.8437,0.0003
id10558,0.3346,0.5974,0.068
id20458,0.0006,0.0006,0.9988
id23965,0.0187,0.8605,0.1208
id26758,0.868,0.0453,0.0867
id27519,0.9148,0.0063,0.0789
id20676,0.5703,0.3967,0.033
id10536,0.9152,0.0348,0.0499
id12652,0.9588,0.0088,0.0324
id00041,0.0058,0.0003,0.9939
id16051,0.2107,0.0717,0.7176
id02396,0.0364,0.0007,0.9628
id00294,0.0038,0.0002,0.996
id07695,0.8335,0.0917,0.0748
id12440,0.2961,0.6873,0.0166
id18373,0.2748,0.705,0.0202
id16812,0.0038,0.9914,0.0048
id20901,0.0148,0.9846,0.0006
id12076,0.0128,0.0029,0.9843
id19184,0.9438,0.0057,0.0505
id08937,0.2211,0.7053,0.0736
id08181,0.0752,0.5921,0.3327
id10111,0.9776,0.0129,0.0095
id24104,0.0051,0.9879,0.007
id24837,0.4465,0.4669,0.0866
id15659,0.1603,0.0458,0.7939
id14673,0.0868,0.039,0.8743
id22539,0.0092,0.0163,0.9745
id22413,0.4948,0.4678,0.0374
id19433,0.0677,0.4931,0.4392
id11633,0.0008,0.0004,0.9987
id04727,0.0241,0.2081,0.7678
id26735,0.2368,0.6954,0.0679
id17167,0.0119,0.9859,0.0022
id04188,0.1798,0.8189,0.0013
id07861,0.6681,0.3094,0.0224
id05163,0.2077,0.0862,0.706
id14142,0.2842,0.222,0.4938
id16011,0.9738,0.0014,0.0248
id24117,0.5416,0.4549,0.0035
id06439,0.403,0.0051,0.5919
id06481,0.1976,0.1438,0.6586
id10069,0.7158,0.0449,0.2393
id11204,0.0922,0.0047,0.9031
id15541,0.01,0.0025,0.9875
id11872,0.0053,0.9848,0.0099
id21639,0.0094,0.9776,0.013
id19801,0.0276,0.0014,0.971
id15798,0.4793,0.4519,0.0688
id18282,0.0005,0.0001,0.9994
id27107,0.4996,0.0101,0.4903
id23052,0.9999,0.0,0.0001
id19129,0.0359,0.9524,0.0117
id08088,0.1477,0.8195,0.0328
id26398,0.9842,0.0006,0.0151
id06010,0.5761,0.2441,0.1799
id24813,0.9948,0.0041,0.0011
id27399,0.3204,0.0546,0.625
id15776,0.9825,0.0158,0.0016
id25955,0.0023,0.0001,0.9976
id19866,0.0703,0.9279,0.0018
id00804,0.0032,0.0008,0.996
id03140,0.9989,0.0005,0.0006
id21261,0.247,0.1802,0.5728
id11754,0.9811,0.0152,0.0037
id07880,0.9436,0.0187,0.0377
id25080,0.2762,0.5602,0.1636
id09317,0.6616,0.2751,0.0633
id15488,0.5284,0.4636,0.008
id19606,0.9406,0.0477,0.0117
id14247,0.0447,0.0003,0.955
id21692,0.6785,0.0825,0.239
id24843,0.8413,0.0781,0.0806
id11433,0.9107,0.0212,0.0681
id04705,0.0,0.9977,0.0022
id04583,0.0237,0.975,0.0014
id21401,0.0859,0.0087,0.9053
id20649,0.4435,0.4965,0.06
id02631,0.0716,0.9107,0.0177
id19128,0.0611,0.8942,0.0446
id27401,0.0274,0.9673,0.0053
id10015,0.8772,0.099,0.0237
id09875,0.4696,0.5177,0.0127
id07941,0.9912,0.0053,0.0035
id00882,0.7159,0.0479,0.2362
id14143,0.9741,0.0044,0.0215
id02713,0.0066,0.0109,0.9826
id16462,0.0144,0.5764,0.4092
id08522,0.9743,0.0136,0.0121
id07181,0.0025,0.9957,0.0018
id20918,0.0018,0.0,0.9982
id06178,0.0011,0.0004,0.9985
id08857,0.6959,0.2759,0.0282
id23193,0.801,0.0146,0.1844
id19651,0.9999,0.0001,0.0
id09135,0.009,0.0005,0.9905
id16416,0.007,0.964,0.029
id03990,0.8816,0.0407,0.0776
id09922,0.0164,0.0044,0.9792
id17688,0.6013,0.0699,0.3288
id05846,0.2821,0.1333,0.5846
id22599,0.0009,0.999,0.0001
id15087,0.7737,0.1756,0.0506
id14711,0.0369,0.0362,0.9269
id09969,0.0069,0.992,0.0011
id21377,0.0019,0.0002,0.9979
id25247,0.1312,0.7889,0.0799
id23590,0.4549,0.5422,0.0029
id21390,0.048,0.0518,0.9002
id21176,0.2278,0.7123,0.0599
id27310,0.9812,0.0043,0.0145
id03802,0.0951,0.0021,0.9027
id19012,0.9935,0.0014,0.0051
id02414,0.0408,0.0156,0.9436
id21814,0.0627,0.0201,0.9172
id00247,0.9741,0.0108,0.0151
id24584,0.9974,0.0015,0.0011
id01109,0.4273,0.0307,0.542
id07953,0.7332,0.0277,0.239
id02030,0.6689,0.1033,0.2278
id23912,0.137,0.026,0.837
id13856,0.7439,0.0526,0.2035
id18661,0.06,0.9375,0.0025
id16595,0.0024,0.0022,0.9954
id11387,0.0069,0.0202,0.9729
id12489,0.0111,0.0024,0.9865
id26079,0.9944,0.0027,0.003
id05553,0.6198,0.3677,0.0125
id09596,0.757,0.2409,0.0021
id23663,0.0033,0.9957,0.001
id25726,0.1854,0.0058,0.8088
id18105,0.0455,0.0521,0.9024
id23249,0.0871,0.8882,0.0248
id19756,0.0024,0.0,0.9976
id23981,0.0054,0.9575,0.0371
id11521,0.0354,0.0017,0.9629
id17449,0.0206,0.0002,0.9791
id15479,0.9965,0.0007,0.0029
id13555,0.0001,0.0001,0.9998
id01520,0.2319,0.0223,0.7458
id03093,0.977,0.002,0.021
id09992,0.6872,0.2571,0.0557
id06668,0.5937,0.4,0.0063
id19568,0.4426,0.0858,0.4716
id17963,0.3881,0.1065,0.5053
id04142,0.7203,0.246,0.0337
id24508,0.0052,0.0036,0.9911
id10791,0.4115,0.1272,0.4613
id01228,0.0257,0.0248,0.9495
id24879,0.958,0.0181,0.0239
id19795,0.1265,0.8359,0.0375
id02488,0.1097,0.0451,0.8452
id10204,0.1975,0.3208,0.4817
id20878,0.8915,0.0213,0.0872
id10163,0.0152,0.0006,0.9842
id26439,0.5853,0.0296,0.385
id06268,0.9718,0.0277,0.0005
id05530,0.0,0.0,1.0
id15914,0.01,0.9439,0.0461
id21656,0.6948,0.1661,0.1391
id16473,0.1843,0.5499,0.2658
id11262,0.0004,0.0002,0.9994
id15332,0.0094,0.0031,0.9876
id01765,0.0012,0.0004,0.9984
id12527,0.9291,0.0161,0.0548
id16877,0.0015,0.0001,0.9985
id19105,0.8421,0.067,0.091
id19533,0.9448,0.0164,0.0388
id27557,0.0432,0.9422,0.0146
id19487,0.0154,0.1055,0.8791
id25958,0.0046,0.0069,0.9885
id22331,0.6734,0.0073,0.3193
id13674,0.9467,0.0452,0.0082
id04688,0.9999,0.0,0.0
id25663,0.0346,0.0009,0.9644
id00344,0.1336,0.8441,0.0223
id11323,0.9015,0.066,0.0324
id18670,0.5562,0.4399,0.004
id23811,0.9936,0.0015,0.0049
id27702,0.9843,0.0152,0.0005
id09979,0.989,0.0064,0.0047
id25040,0.0029,0.9969,0.0002
id00083,0.9941,0.0052,0.0007
id19751,0.9033,0.0925,0.0042
id19385,0.1155,0.074,0.8105
id22498,0.9194,0.0184,0.0621
id20381,0.8853,0.0685,0.0462
id00428,0.0023,0.0006,0.9971
id26942,0.0103,0.5019,0.4878
id10242,0.5546,0.2156,0.2298
id08136,0.0135,0.0037,0.9828
id00055,0.0003,0.0006,0.999
id15243,0.0439,0.0863,0.8698
id13954,0.9905,0.0022,0.0073
id26797,0.9729,0.0002,0.027
id11384,0.01,0.8873,0.1027
id07965,0.5328,0.0312,0.436
id19311,0.5893,0.0106,0.4002
id08841,0.9552,0.0363,0.0084
id14884,0.879,0.0154,0.1056
id10859,0.9687,0.0179,0.0134
id10460,0.7722,0.2165,0.0113
id25236,0.1995,0.3681,0.4324
id19325,0.0004,0.9988,0.0008
id03265,0.115,0.7802,0.1048
id08636,0.004,0.9858,0.0102
id11848,0.005,0.9754,0.0197
id20945,0.8915,0.0439,0.0646
id04971,0.935,0.0396,0.0254
id08496,0.9348,0.0642,0.0009
id23091,0.0273,0.077,0.8957
id06654,0.0288,0.8691,0.1021
id10002,0.8572,0.1245,0.0183
id16426,0.7282,0.0363,0.2355
id12285,0.0012,0.9987,0.0001
id18466,0.9878,0.0095,0.0027
id27110,0.9991,0.0003,0.0006
id07502,0.861,0.0533,0.0857
id02890,0.5746,0.1301,0.2953
id19800,0.1119,0.8608,0.0273
id19162,0.4449,0.4316,0.1235
id23696,0.8066,0.116,0.0774
id25580,0.9643,0.0294,0.0063
id09671,0.5445,0.432,0.0235
id21501,0.0019,0.9944,0.0037
id23983,0.0062,0.0231,0.9708
id15163,0.0204,0.6579,0.3218
id03351,0.0017,0.9934,0.005
id07575,0.0109,0.98,0.0092
id12149,0.689,0.09,0.2209
id10262,0.0515,0.9287,0.0198
id20055,0.0203,0.976,0.0037
id16660,0.9986,0.0002,0.0012
id03200,0.2237,0.6767,0.0997
id19508,0.0386,0.0259,0.9355
id03793,0.0004,0.9994,0.0001
id19882,0.6058,0.1932,0.2009
id16261,0.8403,0.1575,0.0022
id22519,0.0109,0.0328,0.9563
id24023,0.0047,0.9931,0.0022
id04432,0.8985,0.0266,0.0749
id06228,0.9869,0.0006,0.0125
id20655,0.6292,0.0249,0.3459
id10603,0.1151,0.8739,0.011
id05162,0.9769,0.0111,0.0121
id18462,0.0242,0.01,0.9658
id10034,0.0098,0.9762,0.014
id20090,0.0002,0.0004,0.9994
id10966,0.0253,0.0034,0.9713
id10696,0.0007,0.9987,0.0005
id01326,0.6383,0.1156,0.2461
id03613,0.0723,0.9097,0.018
id01794,0.9144,0.07,0.0156
id26181,0.0122,0.0001,0.9877
id27587,0.9267,0.0662,0.0072
id08364,0.8928,0.0968,0.0104
id24179,0.911,0.0077,0.0813
id02284,0.9158,0.0565,0.0277
id10671,0.9792,0.0039,0.0169
id08252,0.425,0.0831,0.4919
id15951,0.3013,0.309,0.3898
id21864,0.0042,0.0052,0.9905
id04453,0.0012,0.9978,0.001
id12771,0.0084,0.1715,0.8201
id09751,0.193,0.0221,0.7849
id10572,0.5193,0.4697,0.011
id13036,0.013,0.0222,0.9647
id00112,0.0701,0.1199,0.81
id13299,0.0314,0.0519,0.9167
id00858,0.0129,0.0005,0.9866
id08297,0.0343,0.9518,0.0139
id11005,0.0353,0.0165,0.9482
id25101,0.0042,0.9863,0.0095
id26150,0.9832,0.0133,0.0035
id13836,0.9912,0.0057,0.003
id07352,0.06,0.9205,0.0195
id08883,0.6792,0.0064,0.3144
id09328,0.2452,0.5927,0.1621
id03934,0.0793,0.1385,0.7822
id14064,0.0004,0.9986,0.001
id06643,0.9233,0.0303,0.0464
id21558,0.9878,0.008,0.0042
id17053,0.4721,0.04,0.4879
id06434,0.1818,0.0813,0.7369
id16616,0.0883,0.0029,0.9089
id03306,0.2908,0.0315,0.6778
id07375,0.0046,0.9495,0.0459
id07934,0.0101,0.0004,0.9895
id02202,0.5971,0.001,0.4019
id03667,0.4322,0.0204,0.5474
id27531,0.8508,0.1289,0.0203
id00608,0.0022,0.9932,0.0046
id18141,0.0071,0.0067,0.9862
id00008,0.994,0.0036,0.0024
id08845,0.2161,0.0404,0.7435
id16610,0.9961,0.0033,0.0006
id07464,0.1706,0.0082,0.8212
id02189,0.9912,0.0046,0.0043
id17456,0.0167,0.1835,0.7998
id09421,0.0252,0.0263,0.9485
id12813,0.2372,0.1373,0.6254
id23428,0.043,0.003,0.954
id01358,0.986,0.0136,0.0004
id02737,0.0004,0.982,0.0176
id27430,0.0377,0.0143,0.948
id12857,0.0058,0.9645,0.0297
id01905,0.005,0.0122,0.9828
id18314,0.9976,0.0013,0.001
id02216,0.9918,0.0004,0.0078
id04034,0.0057,0.993,0.0013
id11461,0.0114,0.988,0.0006
id09397,0.0404,0.0277,0.9319
id25870,0.1547,0.6773,0.1681
id11653,0.7808,0.0078,0.2114
id10046,0.9897,0.0039,0.0064
id27294,0.992,0.0037,0.0042
id09975,0.9554,0.0097,0.0349
id09133,0.0589,0.0118,0.9293
id08410,0.9275,0.0018,0.0707
id19062,0.231,0.7583,0.0107
id26530,0.0038,0.0066,0.9896
id09772,0.9568,0.0044,0.0389
id10360,0.9784,0.0095,0.0121
id12530,0.012,0.9859,0.002
id06013,0.0689,0.0065,0.9247
id10525,0.9203,0.0242,0.0554
id25934,0.1713,0.8123,0.0164
id10624,0.8939,0.0783,0.0277
id16000,0.0034,0.0007,0.9959
id01995,0.6673,0.0024,0.3303
id26809,0.0021,0.0001,0.9978
id06631,0.0085,0.9837,0.0078
id23869,0.0029,0.0036,0.9935
id06357,0.0588,0.9248,0.0164
id02926,0.1723,0.0013,0.8264
id14130,0.9579,0.0081,0.034
id12672,0.2433,0.6654,0.0913
id21593,0.9937,0.0039,0.0024
id06089,0.0001,0.9995,0.0003
id09878,0.0434,0.0321,0.9245
id06940,0.0065,0.9757,0.0177
id11312,0.3563,0.6404,0.0033
id25039,0.1514,0.001,0.8476
id25401,0.2452,0.6574,0.0974
id21772,0.3417,0.2238,0.4345
id22915,0.1161,0.7542,0.1297
id01096,0.1877,0.4769,0.3354
id15071,0.0008,0.9986,0.0006
id01062,0.0133,0.0015,0.9852
id09059,0.0025,0.9759,0.0215
id16954,0.869,0.0116,0.1194
id11730,0.68,0.097,0.223
id26294,0.0147,0.0042,0.9811
id00940,0.1334,0.5955,0.2712
id08422,0.2142,0.5945,0.1913
id14612,0.0011,0.0007,0.9982
id11545,0.8077,0.1463,0.046
id24921,0.0024,0.0004,0.9973
id18942,0.5915,0.0002,0.4082
id23652,0.0255,0.7611,0.2134
id07261,0.5037,0.0204,0.4759
id11791,0.8245,0.0274,0.1482
id07207,0.0578,0.4729,0.4693
id19774,0.9956,0.0013,0.003
id06049,0.6419,0.2165,0.1416
id13983,0.3054,0.0749,0.6197
id27463,0.4988,0.0045,0.4968
id09046,0.007,0.2621,0.731
id25994,0.0842,0.7576,0.1581
id02689,0.137,0.5744,0.2886
id14829,0.0622,0.9364,0.0014
id20759,0.025,0.0003,0.9747
id27848,0.9597,0.0077,0.0326
id08225,0.0002,0.0001,0.9997
id17637,0.2777,0.0159,0.7064
id15355,0.9179,0.0267,0.0555
id13448,0.1781,0.1018,0.7201
id01981,0.0938,0.6823,0.2239
id09107,0.0607,0.0487,0.8906
id20630,0.9173,0.0686,0.0141
id10726,0.988,0.0101,0.0018
id03636,0.009,0.0094,0.9816
id01736,0.6038,0.2461,0.1501
id23828,0.3442,0.5588,0.097
id27861,0.6048,0.0321,0.3631
id14983,0.959,0.0143,0.0268
id04726,0.0683,0.1305,0.8012
id03313,0.0135,0.0014,0.9852
id21981,0.0177,0.9656,0.0168
id20082,0.9614,0.0317,0.0069
id03502,0.9426,0.016,0.0413
id04804,0.84,0.0145,0.1455
id20635,0.0084,0.0047,0.9869
id09564,0.8164,0.0948,0.0888
id01354,0.0282,0.9415,0.0302
id09441,0.0833,0.0009,0.9159
id07175,0.9361,0.0368,0.0271
id15544,0.1595,0.0375,0.8031
id25935,0.7324,0.1722,0.0954
id19230,0.3137,0.6738,0.0125
id00718,0.0902,0.0016,0.9082
id00274,0.9439,0.0544,0.0017
id16546,0.952,0.0455,0.0024
id02136,0.0,1.0,0.0
id19618,0.016,0.8866,0.0974
id00503,0.014,0.0003,0.9857
id11300,0.0341,0.9609,0.005
id21526,0.0126,0.9866,0.0008
id07300,0.0129,0.9576,0.0295
id18782,0.1081,0.8667,0.0252
id01883,0.0545,0.9203,0.0251
id25235,0.9058,0.0603,0.0339
id03747,0.1515,0.0088,0.8396
id07155,0.9245,0.0444,0.0311
id00565,0.9997,0.0003,0.0001
id11232,0.9938,0.0011,0.0052
id00722,0.0871,0.8378,0.0751
id19963,0.6121,0.0798,0.3081
id16866,0.9412,0.0132,0.0456
id17280,0.0058,0.9928,0.0014
id04309,0.3395,0.1438,0.5167
id23317,0.0185,0.9762,0.0053
id25757,0.1526,0.6866,0.1608
id17088,0.0863,0.0302,0.8835
id19779,0.0298,0.001,0.9692
id26845,0.0387,0.7728,0.1885
id01923,0.9016,0.0439,0.0545
id09394,0.0109,0.3628,0.6263
id25978,0.0569,0.042,0.9011
id03898,0.4042,0.4507,0.1451
id11967,0.1896,0.0161,0.7943
id14964,0.8496,0.0068,0.1436
id06337,0.0965,0.2056,0.6979
id26501,0.0048,0.0023,0.9929
id20513,0.9955,0.0032,0.0013
id05044,0.9926,0.004,0.0034
id07951,0.169,0.0036,0.8273
id14796,0.5232,0.1301,0.3467
id09780,0.0033,0.0011,0.9956
id13597,0.9973,0.0008,0.0019
id26413,0.996,0.0039,0.0002
id14007,0.0018,0.9972,0.001
id01799,0.0447,0.1581,0.7972
id24712,0.0488,0.0705,0.8807
id13156,0.0074,0.1116,0.881
id25468,0.0074,0.0001,0.9925
